Age,Income,EducationLevel,HasPartner,TotalChildren,TotalSpend,TotalPurchases,MntWines,MntMeatProducts,MntGoldProds,NumWebVisitsMonth,NumDealsPurchases,CustomerDays,Recency,PrevCampaignsAccepted,Complain,Response
50,63159.0,4,0,0,1797,16,965,586,37,3,1,4074,74,1,0,0
58,37758.0,2,1,2,40,4,27,10,1,8,2,4106,49,0,0,0
61,46757.0,4,0,1,1143,15,777,163,122,9,6,4063,71,0,0,0
55,79734.0,3,1,0,914,13,572,232,17,1,1,3474,72,1,0,0
32,63207.0,2,1,0,1502,11,438,565,70,7,1,3998,68,1,0,0
70,72071.0,2,0,1,1338,17,531,300,150,2,3,3973,4,0,0,0
41,21840.0,4,1,1,27,4,17,9,1,9,1,3816,80,0,0,0
42,58582.0,1,1,1,763,20,402,106,42,5,2,3747,15,1,0,0
73,72282.0,2,0,0,1331,21,503,419,153,7,1,3818,70,0,0,1
68,50387.0,2,1,2,525,16,369,87,34,5,3,3775,91,0,0,0
63,32583.0,4,1,2,9,3,5,3,1,7,1,3487,10,0,0,0
62,62568.0,2,1,1,953,13,362,398,61,4,3,3556,99,1,0,0
53,44635.0,3,0,2,68,5,56,9,3,7,2,3734,25,0,0,0
53,33316.0,3,0,2,131,7,79,31,12,6,3,3741,34,0,0,0
56,63967.0,2,1,1,882,20,387,141,162,2,3,3797,57,0,0,0
46,52513.0,1,1,0,1149,23,367,241,232,7,2,4136,84,0,0,0
55,25293.0,2,1,1,37,4,15,11,9,8,1,3760,51,0,0,0
59,54111.0,4,0,1,388,13,267,54,50,5,2,3781,97,0,0,0
38,78394.0,2,1,0,1428,15,298,697,166,2,1,3972,13,0,0,1
66,80739.0,3,1,0,1633,23,674,736,92,1,1,3875,92,0,0,0
49,22669.0,3,1,1,173,7,16,36,48,9,3,3876,30,0,0,1
37,29236.0,2,0,1,99,7,37,24,9,9,2,3737,30,0,0,0
65,44911.0,2,1,1,215,9,159,22,31,7,3,3944,11,0,0,0
62,54693.0,4,1,1,929,23,686,142,35,6,8,3970,72,0,0,0
50,48186.0,2,1,1,219,9,97,66,34,7,3,3574,39,0,0,0
47,54809.0,2,1,2,174,8,63,57,22,4,4,3764,0,0,0,1
46,41580.0,2,1,2,92,6,56,24,3,5,3,4039,15,0,0,0
54,80336.0,4,1,0,1052,24,209,456,66,1,1,3766,12,0,0,0
67,47743.0,2,1,1,275,11,198,43,20,6,3,3937,56,1,0,0
69,62972.0,1,1,1,587,14,313,47,192,6,2,4168,39,0,0,0
70,57333.0,4,0,1,1662,22,941,397,176,6,11,4118,55,0,0,1
42,32313.0,4,1,1,159,8,86,56,7,9,3,3976,60,0,0,0
71,84953.0,3,0,0,1024,17,167,602,72,2,1,3864,73,3,0,1
56,27071.0,3,0,1,35,5,8,19,3,6,2,3540,90,0,0,0
67,68148.0,3,1,0,1042,14,389,408,85,2,1,3775,86,0,0,0
59,65735.0,3,1,2,395,14,239,119,11,7,5,3677,37,0,0,0
49,86836.0,4,1,0,557,22,179,273,63,5,1,4128,7,3,0,1
61,4023.0,4,1,2,9,0,5,1,1,19,15,3479,29,0,0,0
34,30093.0,2,1,0,69,5,2,28,16,7,1,3829,19,0,0,0
58,57705.0,4,1,1,486,15,383,53,40,6,3,3642,14,0,0,0
36,25008.0,2,0,1,34,4,2,8,9,8,2,3620,72,0,0,0
29,83257.0,1,0,0,1365,27,536,590,67,6,1,4122,56,2,1,1
49,22280.0,2,1,1,13,3,2,4,2,8,1,3879,85,0,0,0
46,72159.0,4,1,0,1401,20,322,899,53,2,1,4081,62,0,0,0
63,64260.0,2,1,0,1574,13,539,816,30,3,1,4007,1,0,0,1
40,82733.0,4,0,0,1323,19,712,420,38,4,1,3765,28,0,0,1
53,74290.0,3,0,1,1217,28,1121,72,12,6,4,3794,70,2,0,0
73,58217.0,3,0,3,103,6,68,13,13,6,1,4062,84,0,0,0
48,21024.0,3,1,0,84,6,36,18,18,7,1,3833,89,0,0,0
52,70116.0,4,1,0,1536,22,707,603,29,1,1,3992,73,0,0,0
39,54006.0,2,1,1,581,16,174,203,97,7,2,4122,42,0,0,0
58,69063.0,4,1,1,928,13,666,124,26,3,1,4072,16,0,0,0
49,11448.0,1,0,0,14,3,0,0,6,6,1,3669,16,0,0,0
45,61825.0,2,0,1,424,14,162,100,27,4,1,3799,56,0,0,0
53,70886.0,2,1,1,960,13,407,239,53,2,1,3731,65,0,0,0
42,69109.0,2,1,0,1555,19,823,459,95,4,1,4070,10,1,0,1
51,60208.0,2,0,2,656,18,488,71,59,7,11,4103,13,1,0,1
56,32889.0,3,1,2,55,6,28,13,8,5,3,3769,78,0,0,0
40,34738.0,2,0,1,20,4,3,10,2,6,1,3522,51,0,0,0
53,30538.0,3,1,1,367,13,284,52,20,10,4,4109,27,0,0,0
47,82326.0,1,1,0,2257,21,938,754,183,2,1,3584,30,3,0,1
57,26642.0,4,0,1,42,5,13,15,8,6,2,3593,71,0,0,0
60,69932.0,2,0,1,1049,24,412,153,57,4,2,3855,97,0,0,0
52,44503.0,2,0,2,48,5,31,8,8,6,2,3547,83,0,0,0
76,60200.0,4,0,1,685,19,502,132,26,6,6,4016,3,0,0,0
72,49638.0,2,0,1,39,4,18,3,0,2,1,3544,71,0,0,0
37,23830.0,1,0,0,43,4,1,6,16,7,1,3615,3,0,0,0
65,33051.0,3,0,0,835,18,100,243,219,9,3,4155,15,0,0,1
66,72905.0,2,1,0,1515,19,407,445,203,1,1,3632,52,1,0,0
73,69702.0,4,1,1,1039,24,664,240,57,4,2,3968,8,0,0,0
49,70300.0,2,0,1,1596,23,1045,338,46,8,3,3822,89,0,0,0
40,70643.0,4,1,0,1828,17,1218,304,33,6,1,4095,66,0,0,1
55,30396.0,4,1,1,34,4,15,6,12,7,2,3533,22,1,0,1
56,50616.0,4,0,1,149,8,128,16,4,7,2,3545,56,0,0,0
55,62772.0,3,0,1,946,22,581,157,108,2,1,3879,74,1,0,0
39,30298.0,4,0,0,28,5,6,12,0,3,1,3514,48,0,0,0
40,52413.0,2,0,1,450,15,185,133,12,7,2,4076,67,0,0,0
67,44155.0,4,1,2,46,4,22,9,14,4,1,3634,24,0,0,0
53,86979.0,4,0,0,1702,15,584,835,35,2,1,3707,67,1,0,1
49,76532.0,2,1,2,820,21,355,177,30,5,4,3766,38,0,0,0
42,42081.0,2,1,1,382,13,175,110,27,6,2,3961,86,1,0,0
36,67546.0,4,1,0,2126,19,864,768,172,3,1,4140,90,0,0,0
35,88420.0,3,1,0,2069,19,957,612,153,1,1,3531,87,3,0,0
39,31158.0,2,1,1,72,5,25,16,5,8,2,3991,62,0,0,0
56,61671.0,2,0,1,732,20,641,56,28,8,8,3499,23,2,0,0
50,69719.0,2,0,0,801,10,273,208,43,1,1,3507,99,0,0,0
75,49160.0,2,0,1,236,10,122,43,15,6,2,3725,29,0,0,0
46,24882.0,0,1,1,80,4,1,10,36,6,1,4131,52,1,0,0
70,90933.0,4,0,0,1685,14,1020,430,79,1,1,3563,90,1,0,0
79,113734.0,4,0,0,277,27,6,3,3,1,0,3505,9,0,0,0
74,59292.0,4,1,1,507,16,378,68,14,3,2,3854,71,0,0,0
60,45759.0,4,1,2,68,5,42,18,4,7,2,3964,13,0,0,0
41,22148.0,2,0,0,49,4,15,14,11,7,1,3550,16,0,0,0
37,73395.0,3,1,0,397,14,272,80,11,2,1,3576,94,0,0,0
53,29819.0,2,0,1,39,6,9,24,2,6,3,3721,77,0,0,0
56,45688.0,2,1,1,306,12,279,18,9,4,2,3628,20,1,0,0
70,62820.0,2,1,0,976,13,398,265,53,1,1,3887,51,0,0,0
53,60491.0,4,1,1,1028,24,637,237,76,5,4,3769,81,0,0,0
38,33235.0,2,1,1,70,6,45,16,6,7,1,3617,71,0,0,0
65,35701.0,2,1,0,46,4,21,9,5,6,1,3940,36,0,0,0
44,31535.0,3,1,1,51,4,15,13,19,7,1,3749,95,1,0,0
64,92556.0,1,1,0,1263,21,493,352,28,0,0,3543,32,0,0,0
54,67384.0,2,0,1,1490,20,957,175,107,5,2,4069,32,1,0,0
53,80573.0,3,1,0,1564,23,829,430,15,2,1,4096,85,0,0,0
57,77870.0,2,1,1,1815,15,1017,500,133,8,3,4149,93,2,0,1
61,52278.0,4,0,1,1198,25,953,71,174,8,6,3993,24,0,0,0
56,57107.0,2,0,1,416,16,159,120,137,8,7,4147,44,2,0,1
34,18929.0,2,1,0,85,5,32,8,18,6,1,3971,15,0,0,0
43,36038.0,4,0,1,47,6,23,15,7,6,2,3867,82,0,0,0
48,20180.0,2,0,0,137,7,18,24,18,7,1,3967,27,0,0,0
59,34230.0,4,1,2,21,3,15,4,2,7,1,4023,72,0,0,0
47,31878.0,1,0,1,70,5,23,5,23,3,1,3480,7,0,0,0
52,70932.0,1,1,1,909,20,200,100,185,3,2,3634,57,0,0,0
68,91249.0,2,0,0,1676,22,1324,119,27,4,0,4090,84,4,0,1
81,77598.0,3,0,0,1735,25,1193,281,33,3,1,3744,53,1,0,0
65,80982.0,2,0,2,1191,27,505,401,22,5,3,4010,48,0,1,0
47,22701.0,3,1,1,24,4,2,9,5,5,1,3770,2,0,0,0
55,55212.0,4,1,1,1182,17,1103,45,34,8,3,4056,65,2,0,0
54,70617.0,2,1,0,1280,13,353,753,27,2,1,3844,45,0,0,0
67,64849.0,2,0,0,1336,18,652,350,108,5,1,4066,42,0,0,1
59,62694.0,3,1,2,749,19,379,157,91,7,5,3850,29,0,0,0
50,61917.0,4,1,2,91,6,46,36,1,5,1,3694,83,0,0,0
77,67472.0,4,1,1,414,13,162,127,69,3,2,3747,93,0,0,0
42,21059.0,3,1,1,44,6,8,19,8,6,3,3646,40,0,0,0
56,29543.0,3,1,2,63,6,17,18,18,7,2,3562,47,0,0,0
73,75903.0,2,1,1,901,21,340,185,100,3,2,3920,50,0,0,0
49,34984.0,1,1,2,38,4,8,15,3,7,2,4134,40,0,0,0
68,54998.0,4,0,1,455,15,154,202,8,4,5,3949,3,0,0,1
75,54356.0,4,0,1,775,21,710,30,0,8,3,4060,62,0,0,1
65,34242.0,3,1,1,15,3,8,4,1,5,1,3571,25,0,0,0
51,25410.0,2,1,1,38,5,2,4,4,4,1,3775,48,0,0,0
40,73356.0,4,1,0,1512,21,1050,322,112,2,1,3616,56,3,0,1
74,28320.0,2,1,1,43,4,19,14,4,8,1,4004,68,0,0,0
47,23763.0,2,0,1,42,4,22,6,6,7,1,4164,64,0,0,0
40,72570.0,2,1,0,1089,22,274,216,224,1,1,3538,67,0,0,0
48,34529.0,3,1,1,162,7,68,38,41,7,2,4126,94,0,0,0
73,70792.0,2,0,0,1272,17,344,654,114,3,2,3981,82,0,0,0
42,63211.0,2,1,0,1173,18,145,459,145,2,2,4077,3,0,0,1
50,83891.0,3,1,1,816,21,217,350,15,1,1,3482,24,0,0,0
56,36065.0,2,0,2,74,6,18,34,3,8,3,3928,54,0,0,0
70,39898.0,2,1,1,134,7,69,26,12,7,2,3975,20,0,0,0
84,51141.0,4,0,0,157,8,144,7,6,5,1,3829,96,0,0,0
48,56939.0,2,1,1,561,16,256,103,49,3,2,3757,19,0,0,0
73,80872.0,2,0,0,1336,18,483,567,108,1,1,3521,60,0,0,0
48,72335.0,4,1,0,2092,22,1285,653,0,8,1,4158,2,0,0,1
60,61798.0,4,0,0,463,15,338,89,13,4,1,3691,13,0,0,0
74,76842.0,4,0,0,1130,16,605,345,32,0,1,3530,37,0,0,0
48,29478.0,2,1,1,20,4,8,7,1,6,1,3636,59,0,0,0
68,46998.0,2,0,1,377,13,172,86,27,7,5,4088,55,1,0,0
34,96843.0,2,0,0,1544,27,448,951,17,2,1,3905,60,1,0,1
74,56551.0,4,0,2,138,7,67,32,16,4,3,3526,48,0,0,0
59,70053.0,3,1,1,1012,23,512,98,89,5,3,3834,38,0,0,0
62,71670.0,4,0,0,1766,14,1462,128,160,6,1,3828,8,3,0,1
46,44359.0,2,1,2,45,6,20,14,1,3,3,3485,19,0,0,0
72,40887.0,2,0,2,161,7,50,44,43,9,3,3892,32,0,0,1
58,48877.0,2,0,1,144,7,102,15,24,7,1,3648,27,0,0,0
77,74485.0,2,1,0,1734,25,499,815,49,3,1,3782,58,0,0,0
52,64474.0,2,1,1,823,20,381,172,93,5,2,3723,59,0,0,0
61,77226.0,2,1,1,1138,26,631,239,21,3,2,3594,29,0,0,0
75,72643.0,2,0,0,1429,20,526,553,53,2,1,3960,60,1,0,1
46,85738.0,3,1,0,1371,20,913,376,13,1,1,3630,41,2,0,0
58,55686.0,2,0,1,982,14,673,199,26,4,2,3973,27,1,0,0
41,39062.0,2,0,1,44,4,23,9,12,4,1,3569,28,1,0,0
53,34600.0,2,1,2,318,12,199,60,15,8,5,4017,8,0,0,1
49,40794.0,2,1,1,434,14,261,73,50,7,2,3921,18,0,0,0
53,54690.0,1,1,2,198,9,111,37,18,3,3,3707,76,0,0,0
55,4428.0,2,1,1,359,25,16,12,321,1,0,3740,0,0,0,0
61,32632.0,1,1,0,576,16,63,137,53,5,2,4169,32,0,0,0
56,38236.0,4,0,2,88,7,58,18,10,7,4,3755,2,0,0,0
45,36781.0,2,1,1,63,5,29,17,13,8,1,3553,16,0,0,1
40,31385.0,3,0,1,27,3,3,12,9,8,1,4044,56,1,0,1
40,24570.0,2,1,1,193,8,28,62,44,9,3,3960,97,0,0,0
50,25509.0,4,0,1,101,6,40,30,11,9,3,4122,15,0,0,1
73,94642.0,2,1,0,2211,21,879,797,143,1,0,3610,35,2,0,0
62,58646.0,3,1,1,140,7,62,44,22,4,1,3857,3,0,0,0
49,53201.0,2,0,2,415,14,280,81,27,7,8,3975,49,0,0,0
67,21994.0,2,1,1,22,3,9,6,3,5,1,4025,4,0,0,0
46,57113.0,2,1,2,263,10,182,33,42,7,6,3981,45,0,0,0
33,51373.0,2,1,0,393,11,83,101,117,4,1,3845,37,0,0,0
38,23477.0,2,1,1,147,7,38,54,29,8,3,3724,39,0,0,0
68,58116.0,2,1,1,443,14,228,130,51,2,2,3550,38,0,0,0
61,72968.0,4,0,0,1958,18,1092,592,55,3,1,3668,8,1,0,1
53,39791.0,3,1,1,174,8,85,27,21,7,2,3931,89,0,0,0
77,91712.0,3,0,0,2217,27,1276,746,48,3,0,3728,47,1,0,1
66,94472.0,2,0,1,1691,15,1017,417,16,5,1,3560,75,2,0,0
64,13672.0,2,1,2,25,4,6,9,5,8,2,3911,86,0,0,0
44,96547.0,1,1,0,809,21,448,125,62,2,0,3510,4,3,0,1
49,79205.0,2,1,0,895,15,504,117,44,4,1,4142,73,1,0,1
49,56559.0,4,1,1,484,15,226,133,31,4,3,4024,46,0,0,0
51,32644.0,4,1,1,413,14,239,141,23,8,4,4002,38,1,0,0
44,67506.0,1,0,1,331,11,90,67,67,3,1,3651,73,0,0,0
54,24206.0,2,0,1,25,4,7,8,3,6,1,3951,66,0,0,0
57,28420.0,4,0,1,13,3,4,5,0,6,1,3660,36,0,0,0
54,22979.0,2,1,1,115,7,16,19,22,8,3,4134,29,0,0,1
58,33279.0,2,0,0,16,3,10,3,0,3,1,3490,29,0,0,0
52,46423.0,3,0,2,92,6,68,16,8,7,3,3757,6,0,0,0
47,30368.0,2,1,1,52,5,35,13,2,8,2,3707,97,0,0,0
54,63684.0,2,1,1,1464,20,575,428,80,5,3,4053,61,0,0,0
60,41638.0,2,0,1,441,13,315,31,91,8,4,3974,68,1,0,0
65,68805.0,4,0,1,283,11,182,49,20,2,1,3758,73,0,0,0
58,65814.0,4,1,1,747,20,561,113,35,5,3,3592,90,0,0,0
66,71964.0,2,0,0,1870,16,587,932,86,3,1,3878,81,0,0,0
38,39146.0,2,0,1,165,8,94,33,12,8,3,3973,1,0,0,0
47,96876.0,2,1,0,1941,23,908,735,21,2,1,3800,79,3,0,1
43,34445.0,0,1,0,839,21,228,122,30,9,6,3991,92,0,0,0
66,68281.0,2,0,0,1655,24,995,417,41,5,1,4164,31,0,0,1
49,37284.0,1,1,2,23,3,11,2,6,6,1,3930,46,0,0,0
41,36790.0,2,1,0,66,5,3,14,10,9,1,3958,14,0,0,1
57,27943.0,2,1,2,37,5,12,16,3,8,3,3913,89,0,0,0
73,22263.0,2,0,2,21,4,17,2,2,6,2,3564,31,0,1,0
52,30261.0,2,1,3,22,3,8,5,6,8,1,4115,75,0,0,0
46,28587.0,2,1,1,78,6,22,17,13,6,3,3610,42,0,0,0
42,43815.0,3,1,1,79,5,14,29,15,6,1,3923,53,0,0,0
68,48195.0,2,1,2,265,11,106,68,5,6,6,3632,53,0,0,0
72,77027.0,3,1,1,1175,17,820,242,11,4,2,3617,23,0,0,0
59,71322.0,4,1,1,1305,26,753,226,204,4,2,3971,57,0,0,0
45,32765.0,3,1,1,46,6,13,17,3,5,2,3599,49,0,0,0
59,29672.0,2,1,2,25,3,9,3,8,6,1,3947,6,0,0,0
71,23272.0,2,0,0,46,4,19,6,12,4,1,3728,29,0,0,0
75,49912.0,3,1,1,874,22,520,223,42,8,4,4133,5,1,0,1
39,7500.0,1,1,1,100,6,5,17,34,9,4,4170,98,0,0,0
77,68117.0,4,0,1,930,23,618,215,36,6,2,3949,80,1,0,1
69,67225.0,2,1,1,868,20,315,322,143,5,3,3688,4,0,0,0
48,17649.0,2,1,1,45,6,15,23,1,8,3,3702,70,0,0,0
49,55914.0,2,1,1,1260,25,384,364,232,7,4,3899,32,0,0,0
40,40059.0,2,1,1,414,11,110,92,145,8,1,3747,82,1,0,0
74,60905.0,2,1,1,392,13,208,76,38,2,2,3679,27,0,0,0
47,75330.0,2,1,2,1109,25,555,257,61,6,4,4106,94,0,0,0
73,60689.0,2,0,1,639,18,240,216,24,3,4,3866,23,0,0,0
40,38680.0,2,1,1,79,5,11,36,12,7,1,3931,97,0,0,0
42,61416.0,2,1,0,1665,23,848,323,78,6,1,3979,25,1,0,0
33,49767.0,2,0,0,692,17,202,197,149,4,1,3896,92,0,0,0
54,83273.0,2,0,3,1392,19,433,650,102,7,10,4115,98,0,0,0
43,29009.0,2,1,1,44,5,6,15,2,6,2,3685,19,0,0,0
45,45057.0,3,1,1,50,5,37,7,3,5,1,3683,80,0,0,0
53,37150.0,2,1,1,467,13,167,64,116,7,8,4129,80,0,0,0
54,43020.0,2,0,1,223,9,45,99,43,6,3,3684,79,0,0,0
65,53154.0,2,1,1,158,8,129,21,7,4,1,3493,50,0,0,0
51,65308.0,2,1,0,1211,27,713,264,34,4,1,3764,60,2,0,0
54,76467.0,2,0,1,1575,12,676,426,58,6,2,4154,44,0,0,1
77,81044.0,1,1,0,1208,21,450,535,26,1,1,3657,0,0,0,0
73,32871.0,2,1,2,43,4,22,12,5,4,1,3950,28,0,0,0
49,55801.0,2,0,2,527,15,367,51,95,7,6,3753,35,1,0,0
65,76320.0,2,0,1,932,13,526,214,35,2,2,3480,49,0,0,0
69,36927.0,3,0,2,71,6,51,16,4,8,2,3500,46,0,0,0
71,48794.0,2,1,2,54,4,25,11,15,4,1,3476,97,0,0,0
59,23478.0,2,0,0,129,6,28,27,39,8,1,3940,51,0,0,0
51,71128.0,2,0,1,1615,24,958,447,31,7,3,4104,80,0,0,0
48,70179.0,4,0,1,1034,23,532,168,133,5,3,3816,10,0,0,0
74,59462.0,2,1,1,1088,23,724,143,196,7,2,4013,29,0,0,0
55,51373.0,3,1,2,721,18,375,48,96,3,7,3880,52,0,0,0
55,38361.0,2,1,1,137,7,39,56,14,7,3,3657,74,0,0,0
43,51373.0,4,0,1,47,6,23,15,7,6,2,3867,82,0,0,0
42,70038.0,4,1,0,1244,16,587,348,130,2,1,3720,54,0,0,0
46,42554.0,2,1,2,41,5,29,11,0,4,2,4006,93,0,0,0
50,67445.0,2,1,1,1174,27,757,217,11,6,5,4159,63,0,0,0
73,67046.0,2,0,1,993,13,544,133,107,2,2,4012,92,0,0,0
76,42192.0,2,1,0,100,6,40,15,7,4,1,3769,40,0,0,0
72,77610.0,4,1,1,1680,15,1245,332,16,7,2,4081,70,0,0,0
40,31761.0,2,1,1,98,7,19,20,28,5,2,3558,96,0,0,0
45,34350.0,2,1,1,48,4,16,15,11,7,1,3726,81,0,0,0
75,54591.0,2,1,1,519,16,376,94,24,5,3,3801,63,0,0,0
68,71866.0,2,1,1,715,19,184,178,33,3,1,3659,85,0,0,0
55,25293.0,2,1,1,37,4,15,11,9,8,1,3760,51,0,0,0
37,42000.0,4,0,0,653,18,124,267,35,5,2,4008,23,0,0,1
41,69520.0,2,1,0,1455,20,627,414,93,5,1,3830,95,0,0,0
54,64713.0,2,0,1,602,17,180,241,54,4,2,3615,11,0,0,1
47,27889.0,3,1,1,26,4,14,4,8,6,1,3832,42,0,0,0
64,22123.0,0,0,0,102,6,3,24,31,5,1,3567,77,0,0,0
53,51373.0,2,1,2,97,6,71,16,9,8,4,3956,82,0,0,0
70,51373.0,3,1,1,207,9,161,22,24,6,2,3844,83,0,0,0
51,27803.0,2,1,1,176,7,8,46,49,8,2,4145,40,0,0,0
69,51373.0,2,0,1,450,12,264,21,147,7,3,3727,95,0,0,0
64,51651.0,2,1,1,433,13,293,23,92,8,4,4072,32,0,0,0
36,68487.0,2,1,0,1366,29,758,385,89,4,1,4005,48,0,0,0
81,51373.0,3,0,0,1564,21,532,490,126,1,1,3715,75,1,0,1
55,56796.0,2,1,1,1001,24,656,161,37,7,3,3971,24,0,0,0
32,87000.0,1,1,0,961,17,196,607,49,2,1,4034,61,0,0,0
65,79823.0,2,1,1,1518,22,835,380,43,2,1,3563,6,1,0,0
44,30828.0,2,0,1,56,6,16,15,12,3,2,3741,16,0,0,0
53,34109.0,3,1,1,22,3,9,5,4,4,1,3708,39,0,0,0
50,53367.0,3,0,2,400,14,229,140,11,7,7,3775,2,0,0,1
55,22390.0,0,1,0,26,3,0,4,5,7,1,3724,49,0,0,0
48,71322.0,2,1,1,350,12,121,124,42,2,1,3531,31,0,0,0
31,79244.0,2,0,0,1216,21,471,125,245,1,1,4030,58,2,0,1
75,49912.0,3,1,1,874,22,520,223,42,8,4,4133,5,1,0,1
74,48699.0,4,1,2,40,4,26,10,1,5,1,3877,90,0,0,0
49,80144.0,2,1,0,1367,18,240,445,108,1,1,3745,47,0,0,0
68,54252.0,2,0,2,264,10,178,26,44,6,5,3870,25,0,0,0
48,81929.0,3,1,1,2053,18,1486,278,185,6,2,4111,60,2,0,1
49,76068.0,2,1,1,1376,9,1115,128,76,6,1,4050,67,2,0,0
48,53204.0,3,1,2,45,4,29,8,6,4,1,3574,40,0,0,0
75,67911.0,4,1,1,976,24,529,356,0,3,3,3511,63,0,0,0
40,14796.0,1,1,1,51,4,13,8,16,9,2,4123,1,0,0,1
50,78128.0,4,1,1,1264,18,934,230,36,3,2,3603,89,2,0,0
52,14188.0,0,1,0,75,6,2,11,27,6,1,3959,40,0,0,0
38,20425.0,0,1,1,57,5,4,5,17,7,2,4081,5,0,0,0
62,58646.0,3,1,1,140,7,62,44,22,4,1,3857,3,0,0,0
54,72967.0,2,0,1,497,17,158,179,125,5,2,4034,1,1,0,1
75,48150.0,3,1,1,266,10,173,39,47,7,3,3859,24,0,0,0
63,82332.0,2,0,0,2006,20,830,968,19,2,1,4123,89,1,0,1
69,58275.0,2,0,2,615,17,189,253,64,7,6,3865,48,0,0,0
43,44953.0,4,1,0,1021,23,728,133,124,6,1,4028,31,1,0,0
71,34587.0,2,1,2,22,4,7,9,2,4,2,3517,68,0,0,0
50,43018.0,3,1,1,133,6,35,17,64,5,1,3713,46,0,0,0
70,45736.0,3,1,1,437,14,188,180,43,7,5,3813,92,0,0,0
55,66476.0,3,1,1,1013,24,742,152,57,4,2,3680,80,0,0,0
43,27733.0,1,1,1,57,5,0,5,17,7,2,3780,16,0,0,0
72,69805.0,4,1,1,1038,25,750,174,20,2,2,3632,50,0,0,0
62,72217.0,3,0,0,1573,21,816,450,154,2,1,3918,93,0,0,0
53,25818.0,2,0,1,28,3,5,8,9,7,1,4092,51,0,0,0
48,37509.0,3,1,1,123,7,37,56,5,7,2,4128,24,0,0,0
48,25176.0,1,1,2,13,3,4,4,5,7,1,3796,79,0,0,0
44,43586.0,2,1,1,132,7,99,11,16,8,3,4141,26,0,0,0
68,53230.0,1,1,1,732,19,176,98,229,5,4,4168,86,0,0,0
67,50116.0,2,1,2,66,5,54,10,2,5,2,3482,68,1,0,0
52,84906.0,2,1,0,1631,23,997,414,76,2,1,3741,98,3,0,0
58,61286.0,2,1,1,608,16,356,107,117,5,2,3804,34,0,0,0
38,82333.0,4,1,0,1822,17,1311,359,17,2,1,3929,60,1,0,1
59,65220.0,4,1,0,1282,19,890,292,12,6,4,4137,3,0,0,1
50,33590.0,2,1,3,8,3,4,2,2,7,1,3711,65,0,0,0
48,30992.0,2,0,1,43,4,17,14,2,7,1,3906,83,0,0,0
48,72309.0,3,0,0,1931,19,960,883,0,3,1,3948,64,1,0,1
75,156924.0,4,1,0,8,0,2,2,1,0,0,3777,85,0,0,0
44,16005.0,0,1,1,103,5,1,2,47,8,3,4157,69,0,0,0
67,65487.0,3,0,0,1169,14,240,500,163,2,3,3643,48,0,0,0
59,58692.0,2,1,1,395,14,301,61,11,7,1,3557,21,0,0,0
55,40590.0,2,0,2,258,10,154,50,37,6,5,3743,30,1,0,0
54,20587.0,2,0,1,25,4,2,6,9,7,1,3522,39,0,0,0
70,62637.0,3,0,1,185,9,104,48,5,2,1,3593,76,0,0,0
58,29435.0,3,0,2,180,7,70,37,64,9,4,4165,11,0,0,1
50,19346.0,2,0,1,22,4,2,9,2,8,1,3623,26,0,0,0
53,35788.0,2,1,2,44,5,23,11,4,6,2,3630,34,0,0,0
56,36997.0,2,0,2,94,7,43,12,27,5,5,3986,72,0,0,0
67,23539.0,2,1,0,81,6,4,11,25,6,1,3594,13,0,0,0
51,65333.0,2,0,1,798,21,654,92,30,6,7,3636,58,2,0,0
67,78499.0,2,0,0,1334,18,912,170,97,4,1,3691,12,1,0,1
53,29732.0,4,1,1,38,4,25,8,4,9,1,3569,23,0,0,0
64,41275.0,3,1,3,61,7,24,22,9,5,4,3570,33,0,0,0
51,63516.0,4,1,2,300,12,141,114,5,5,4,3831,30,0,0,0
62,42769.0,4,1,1,88,6,71,13,0,4,2,3733,15,0,0,0
66,49572.0,3,1,2,54,5,35,16,1,7,2,3669,25,0,0,0
52,69209.0,2,1,0,1782,14,496,849,128,4,2,4123,4,1,0,0
48,17148.0,2,1,1,68,7,9,11,16,8,4,3625,80,0,0,0
55,40590.0,2,0,2,258,10,154,50,37,6,5,3743,30,1,0,0
48,30560.0,3,1,1,31,4,9,5,7,7,1,3840,6,0,0,0
41,32146.0,1,1,1,66,6,26,23,3,6,2,3521,16,0,0,0
60,41713.0,1,0,2,174,8,77,44,25,6,5,3534,57,0,0,0
49,34176.0,3,1,1,28,4,11,7,2,3,1,3631,9,0,0,0
69,58482.0,4,1,1,731,20,576,115,7,6,2,3582,59,1,0,0
59,59686.0,2,0,1,274,11,89,89,5,4,1,3628,78,0,0,0
60,60896.0,4,1,1,1701,23,1013,399,153,6,3,4099,90,0,0,1
44,62994.0,2,1,1,312,12,224,48,12,6,1,3590,74,0,0,0
67,47320.0,2,1,1,414,14,200,111,19,6,6,3805,10,0,0,0
75,74859.0,1,0,0,1565,22,570,614,73,3,1,3864,63,1,0,0
32,15253.0,0,0,1,29,4,1,3,13,7,2,3717,13,0,0,0
50,31560.0,4,0,1,94,6,62,20,7,8,2,3843,98,0,0,0
70,72071.0,2,0,1,1338,17,531,300,150,2,3,3973,4,0,0,0
34,91172.0,3,0,0,1092,14,162,818,56,3,0,3932,94,4,0,1
40,90000.0,2,1,0,1479,17,675,133,241,1,1,3661,91,3,0,0
43,41967.0,2,0,2,54,4,23,10,15,4,1,3691,66,0,0,0
59,69263.0,2,0,1,568,17,492,32,21,6,1,3589,14,1,0,0
