id_estudiante,periodo_ingreso,carrera,provincia,zona_residencia,sexo,edad,estado_civil,tipo_colegio,financiamiento,modalidad,semestre_actual,promedio_bachillerato,nota_primer_ciclo,creditos_reprobados,num_materias_matriculadas,asistencia_pct,horas_trabajo_semana,distancia_universidad_km,num_hermanos,ingreso_familiar_usd,uso_tutoria,indice_satisfaccion,desercion_semestre,fecha_ultimo_pago,motivo_retiro,semestre_desercion
EST-2025-0413,2023-S1,Contabilidad,Tungurahua,Urbana,F,25,Soltero/a,Particular,Beca parcial,Presencial,1,8.26,,1,7,79.2,0.0,21.9,2,477.0,0,9.3,0,,,
EST-2020-0414,2023-S1,Derecho,Azuay,Urbana,F,24,Soltero/a,Fiscal,Recursos propios,Semi-presencial,3,8.62,6.48,1,5,61.5,0.0,7.8,2,808.0,1,8.4,0,,,
EST-2021-0415,2023-S2,Medicina,Loja,Urbana,M,20,Soltero/a,Fiscal,Beca completa,Presencial,6,7.42,,1,8,94.0,0.0,12.7,0,302.0,2,4.1,0,,,
EST-2022-0416,2022-S2,Psicología,Tungurahua,Urbana,F,19,Union libre,Fiscal,Credito educativo,Presencial,6,6.75,8.42,1,7,65.4,0.0,7.1,1,1047.0,0,6.5,0,,,
EST-2023-0417,2023-S2,Derecho,Pichincha,Urbana,F,17,Union libre,Fiscal,Recursos propios,Semi-presencial,1,6.94,5.84,2,7,91.4,0.0,5.9,2,495.0,4,4.8,0,,,
EST-2024-0418,2023-S2,Ingeniería Civil,Pichincha,Urbana,F,25,Soltero/a,Fiscal,Beca completa,Presencial,4,8.3,7.06,1,8,87.2,38.0,0.5,2,486.0,4,5.2,0,,,
EST-2025-0419,2023-S2,Medicina,Guayas,Urbana,F,21,Soltero/a,Fiscal,Credito educativo,Presencial,4,6.99,7.08,2,4,89.8,30.0,1.2,4,410.0,2,8.7,0,,,
EST-2020-0420,2023-S1,Arquitectura,Manabí,Rural,F,20,Soltero/a,Fiscal,Credito educativo,Presencial,2,7.31,9.41,2,8,89.1,0.0,12.1,1,1256.0,3,4.4,0,,,
EST-2021-0421,2023-S2,Medicina,Pichincha,Urbana,F,26,Soltero/a,Particular,Recursos propios,Presencial,6,6.44,7.87,0,6,89.6,22.0,,6,458.0,3,8.8,0,,,
EST-2022-0422,2022-S2,Administración de Empresas,Azuay,Rural,F,25,Soltero/a,Fiscal,Beca completa,Semi-presencial,5,7.51,7.93,2,8,98.4,0.0,9.4,1,842.0,4,8.8,0,,,
EST-2023-0423,2022-S2,Contabilidad,El Oro,Urbana,M,27,Soltero/a,Fiscal,Beca parcial,Presencial,2,7.44,5.37,1,6,66.2,24.0,26.4,3,1239.0,0,,1,2024-06-02,Academico,2.0
EST-2024-0424,2023-S2,Psicología,Azuay,Urbana,M,25,Casado/a,Particular,Recursos propios,Semi-presencial,5,7.69,6.73,2,7,75.0,23.0,,3,673.0,5,5.1,0,,,
EST-2025-0425,2023-S1,Medicina,Pichincha,Urbana,M,23,Soltero/a,Fiscomisional,Beca parcial,Presencial,6,7.93,7.36,0,5,95.7,0.0,11.9,0,455.0,1,7.6,0,,,
EST-2020-0426,2023-S2,Administración de Empresas,Azuay,Rural,F,18,Casado/a,Fiscal,Credito educativo,Presencial,2,8.13,7.45,3,7,74.4,0.0,13.1,2,444.0,0,7.0,1,2024-02-27,Personal,3.0
EST-2021-0427,2023-S2,Ingeniería Civil,Tungurahua,Rural,F,19,Casado/a,Fiscal,Recursos propios,Presencial,2,9.78,9.01,0,6,95.4,28.0,36.4,0,867.0,5,5.8,0,,,
EST-2022-0428,2022-S1,Derecho,Esmeraldas,Urbana,F,17,Soltero/a,Fiscal,Recursos propios,Presencial,1,7.65,8.89,0,6,85.2,0.0,10.5,0,358.0,1,7.4,0,,,
EST-2023-0429,2023-S2,Administración de Empresas,Chimborazo,Rural,M,24,Soltero/a,Fiscal,Beca completa,Presencial,4,6.64,7.99,1,8,90.1,0.0,13.3,0,840.0,1,8.2,0,,,
EST-2024-0430,2022-S2,Contabilidad,Loja,Urbana,M,18,Soltero/a,Fiscomisional,Recursos propios,Presencial,3,6.89,,1,6,91.9,41.0,0.5,3,380.0,4,6.6,0,,,
EST-2025-0431,2023-S2,Psicología,Loja,Rural,M,24,Casado/a,Fiscal,Credito educativo,Semi-presencial,2,5.78,7.45,0,6,84.1,0.0,21.0,2,750.0,1,5.7,0,,,
EST-2020-0432,2022-S2,Arquitectura,Tungurahua,Urbana,F,26,Soltero/a,Fiscal,Beca parcial,Presencial,5,8.28,6.63,2,7,69.9,0.0,96.0,3,578.0,2,10.0,1,2024-01-16,Economico,6.0
EST-2021-0433,2022-S2,Ingeniería Civil,Guayas,Urbana,M,20,Soltero/a,Fiscal,Credito educativo,Presencial,1,9.44,8.17,1,7,52.6,25.0,28.7,0,369.0,1,6.1,1,2024-05-08,Personal,2.0
EST-2022-0434,2023-S2,Ciencia de Datos,Guayas,Rural,M,18,Casado/a,Fiscal,Recursos propios,Presencial,1,8.43,9.62,2,4,73.7,20.0,5.2,2,734.0,1,8.9,0,,,
EST-2023-0435,2022-S1,Derecho,Tungurahua,Urbana,F,18,Casado/a,Fiscal,Credito educativo,Presencial,4,7.34,5.53,1,6,57.3,0.0,58.4,0,672.0,3,10.0,1,2024-06-13,Personal,4.0
EST-2024-0436,2022-S2,Derecho,Guayas,Urbana,F,21,Soltero/a,Particular,Beca completa,Semi-presencial,1,9.88,7.3,0,4,70.1,30.0,35.4,0,348.0,4,10.0,0,,,
EST-2025-0437,2023-S1,Psicología,Azuay,Urbana,F,19,Soltero/a,Fiscomisional,Recursos propios,Presencial,3,6.82,6.36,0,8,81.9,0.0,20.9,3,302.0,2,5.3,0,,,
EST-2020-0438,2022-S1,Ingeniería Civil,Tungurahua,Rural,M,25,Soltero/a,Fiscal,Credito educativo,Presencial,2,9.43,7.03,2,7,66.5,0.0,19.7,2,674.0,0,6.6,0,,,
EST-2021-0439,2022-S2,Ciencia de Datos,Pichincha,Urbana,M,25,Casado/a,Fiscal,Beca completa,Semi-presencial,6,8.59,6.37,0,5,77.7,37.0,22.6,3,611.0,5,5.3,0,,,
EST-2022-0440,2022-S1,Contabilidad,Guayas,Urbana,M,26,Soltero/a,Fiscal,Beca parcial,Presencial,3,7.86,6.52,1,7,79.7,0.0,5.4,1,569.0,1,8.1,0,,,
EST-2023-0441,2023-S1,Arquitectura,Pichincha,Urbana,F,23,Union libre,Fiscal,Recursos propios,Presencial,5,5.27,,2,5,100.0,0.0,37.1,2,912.0,4,3.4,0,,,
EST-2024-0442,2022-S1,Psicología,Pichincha,Urbana,M,20,Soltero/a,Particular,Beca completa,Presencial,2,8.23,3.93,1,4,83.0,0.0,0.6,0,606.0,1,,0,,,
EST-2025-0443,2023-S2,Medicina,Chimborazo,Rural,M,20,Soltero/a,Fiscal,Beca parcial,Presencial,3,7.78,8.46,1,6,66.2,10.0,9.4,1,376.0,1,6.2,0,,,
EST-2020-0444,2023-S2,Administración de Empresas,El Oro,Urbana,M,24,Soltero/a,Fiscal,Recursos propios,Semi-presencial,4,6.98,7.85,0,6,78.3,0.0,47.2,1,881.0,4,5.1,0,,,
EST-2021-0445,2022-S2,Ingeniería Civil,Guayas,Urbana,F,23,Soltero/a,Fiscal,Beca parcial,Presencial,6,7.62,9.4,5,5,81.3,0.0,11.8,3,362.0,1,8.4,0,,,
EST-2022-0446,2022-S1,Psicología,Chimborazo,Urbana,F,17,Union libre,Fiscomisional,Beca parcial,Presencial,2,8.85,7.43,1,6,78.7,0.0,22.0,1,473.0,0,6.4,0,,,
EST-2023-0447,2022-S2,Medicina,Pichincha,Rural,M,20,Casado/a,Fiscomisional,Recursos propios,Presencial,2,8.98,,3,4,52.8,0.0,16.6,3,411.0,5,3.9,0,,,
EST-2024-0448,2023-S1,Psicología,El Oro,Urbana,F,24,Soltero/a,Fiscal,Recursos propios,Presencial,1,8.61,9.42,2,6,81.4,37.0,1.3,0,241.0,1,5.7,0,,,
EST-2025-0449,2023-S1,Administración de Empresas,Loja,Rural,F,22,Soltero/a,Particular,Credito educativo,Semi-presencial,4,8.43,,0,5,77.4,0.0,23.5,4,937.0,4,3.3,0,,,
EST-2020-0450,2022-S1,Medicina,Guayas,Urbana,F,22,Soltero/a,Fiscomisional,Recursos propios,Semi-presencial,1,7.48,,0,4,59.7,30.0,43.5,3,957.0,5,8.0,0,,,
EST-2021-0451,2023-S1,Derecho,Guayas,Urbana,M,20,Union libre,Particular,Recursos propios,Presencial,4,8.09,8.6,0,5,77.4,0.0,12.8,1,1026.0,5,7.1,0,,,
EST-2022-0452,2023-S2,Arquitectura,Guayas,Urbana,F,24,Soltero/a,Fiscomisional,Beca completa,Presencial,3,9.06,5.08,1,4,85.4,0.0,34.4,1,788.0,3,4.1,0,,,
EST-2023-0453,2022-S2,Ingeniería Civil,Guayas,Urbana,M,26,Soltero/a,Fiscal,Beca completa,Presencial,3,9.88,,2,6,66.8,0.0,6.6,1,949.0,4,7.3,0,,,
EST-2024-0454,2023-S2,Ingeniería Civil,Pichincha,Urbana,F,17,Soltero/a,Fiscal,Beca completa,Semi-presencial,2,9.1,7.2,1,5,83.8,40.0,27.2,3,1044.0,3,6.9,0,,,
EST-2025-0455,2022-S1,Derecho,Azuay,Urbana,F,19,Casado/a,Particular,Recursos propios,Presencial,4,9.99,7.76,1,5,77.9,0.0,10.4,1,452.0,5,6.6,0,,,
EST-2020-0456,2022-S1,Derecho,Chimborazo,Urbana,F,17,Soltero/a,Fiscal,Recursos propios,Presencial,3,8.28,6.66,4,5,84.8,0.0,3.4,3,476.0,3,4.9,0,,,
EST-2021-0457,2023-S2,Ingeniería Civil,Tungurahua,Rural,M,17,Soltero/a,Fiscal,Beca parcial,Semi-presencial,1,7.37,8.46,3,5,85.0,0.0,7.0,2,723.0,0,8.6,0,,,
EST-2022-0458,2023-S1,Ciencia de Datos,El Oro,Urbana,M,18,Soltero/a,Fiscal,Credito educativo,Presencial,4,7.45,5.86,1,7,83.3,0.0,0.5,3,1158.0,3,8.9,0,,,
EST-2023-0459,2022-S2,Medicina,Guayas,Rural,F,22,Union libre,Fiscal,Beca parcial,Presencial,3,7.27,6.09,0,5,87.1,16.0,41.5,2,920.0,3,5.6,0,,,
EST-2024-0460,2023-S1,Derecho,Esmeraldas,Rural,M,23,Soltero/a,Fiscal,Credito educativo,Presencial,6,7.52,5.39,0,8,85.9,23.0,61.3,1,787.0,2,5.0,1,2024-02-02,Laboral,7.0
EST-2025-0461,2023-S2,Ciencia de Datos,Loja,Urbana,F,26,Soltero/a,Particular,Recursos propios,Semi-presencial,6,8.33,8.07,1,8,85.1,0.0,15.5,3,489.0,3,10.0,0,,,
EST-2020-0462,2022-S2,Administración de Empresas,Manabí,Urbana,M,19,Soltero/a,Fiscal,Credito educativo,Presencial,5,7.85,,1,8,74.1,0.0,24.9,4,494.0,5,4.4,0,,,
EST-2021-0463,2022-S1,Medicina,Guayas,Rural,M,27,Soltero/a,Fiscal,Beca parcial,Presencial,3,5.72,8.22,0,6,44.2,23.0,7.5,5,326.0,4,4.3,1,2024-05-27,Laboral,3.0
EST-2022-0464,2022-S2,Psicología,Azuay,Urbana,F,25,Soltero/a,Fiscomisional,Beca parcial,Presencial,2,7.62,7.99,1,8,100.0,0.0,17.1,3,2781.0,5,,0,,,
EST-2023-0465,2023-S2,Contabilidad,Azuay,Urbana,F,17,Soltero/a,Fiscomisional,Recursos propios,Presencial,4,7.08,9.15,1,8,59.9,0.0,24.5,2,1635.0,4,5.8,0,,,
EST-2024-0466,2023-S1,Ingeniería Civil,Esmeraldas,Rural,F,27,Soltero/a,Particular,Recursos propios,Semi-presencial,4,5.97,7.53,0,5,95.8,0.0,2.9,1,1374.0,3,5.9,0,,,
EST-2025-0467,2023-S1,Psicología,Esmeraldas,Rural,F,25,Soltero/a,Fiscal,Credito educativo,Presencial,5,6.39,9.73,1,8,89.5,13.0,10.2,1,657.0,2,4.3,0,,,
EST-2020-0468,2022-S1,Ingeniería Civil,Imbabura,Urbana,M,26,Soltero/a,Particular,Beca parcial,Presencial,4,7.28,4.95,3,6,72.4,0.0,2.7,1,826.0,3,7.0,0,,,
EST-2021-0469,2023-S2,Ingeniería Civil,Chimborazo,Rural,M,21,Union libre,Particular,Recursos propios,Presencial,6,9.2,8.63,3,7,56.6,23.0,2.9,1,404.0,3,1.4,1,2024-05-24,Laboral,7.0
EST-2022-0470,2023-S1,Medicina,Chimborazo,Urbana,F,23,Soltero/a,Fiscal,Credito educativo,Presencial,6,7.58,6.7,4,5,100.0,12.0,9.2,1,2400.0,2,5.7,0,,,
EST-2023-0471,2022-S1,Derecho,Chimborazo,Rural,F,27,Soltero/a,Particular,Beca parcial,Semi-presencial,2,8.68,8.08,1,4,67.6,15.0,20.0,3,1073.0,2,4.7,0,,,
EST-2024-0472,2023-S2,Ciencia de Datos,Pichincha,Urbana,F,22,Soltero/a,Particular,Recursos propios,Presencial,1,8.3,,0,8,74.6,24.0,34.1,5,671.0,1,7.0,0,,,
EST-2025-0473,2022-S2,Arquitectura,Manabí,Urbana,F,19,Soltero/a,Fiscal,Recursos propios,Semi-presencial,1,6.92,7.43,0,8,79.1,0.0,5.8,1,416.0,5,6.9,0,,,
EST-2020-0474,2022-S2,Ingeniería Civil,Tungurahua,Urbana,F,17,Soltero/a,Fiscal,Credito educativo,Presencial,4,7.76,9.64,1,5,73.1,12.0,27.1,3,2163.0,3,7.4,0,,,
EST-2021-0475,2022-S2,Arquitectura,Pichincha,Rural,M,21,Casado/a,Fiscal,Credito educativo,Semi-presencial,3,7.78,9.16,3,6,70.9,0.0,8.3,1,1001.0,5,9.6,0,,,
EST-2022-0476,2023-S2,Ingeniería Civil,Tungurahua,Urbana,F,17,Soltero/a,Fiscal,Credito educativo,Semi-presencial,6,8.51,8.52,1,6,91.2,0.0,9.0,2,878.0,4,7.0,0,,,
EST-2023-0477,2023-S2,Ciencia de Datos,Manabí,Urbana,M,24,Soltero/a,Fiscal,Recursos propios,Presencial,4,7.23,7.09,1,8,84.0,29.0,14.9,1,561.0,2,4.4,0,,,
EST-2024-0478,2023-S1,Derecho,El Oro,Urbana,M,18,Casado/a,Particular,Beca completa,Presencial,6,9.79,7.42,3,5,88.1,0.0,8.3,2,999.0,4,5.7,0,,,
EST-2025-0479,2023-S1,Contabilidad,Azuay,Rural,M,26,Soltero/a,Fiscal,Beca parcial,Semi-presencial,5,8.41,7.74,1,8,90.5,0.0,31.2,4,469.0,3,8.0,0,,,
EST-2020-0480,2023-S2,Ciencia de Datos,Tungurahua,Urbana,F,25,Soltero/a,Fiscal,Recursos propios,Semi-presencial,6,6.34,9.57,1,4,77.9,18.0,,2,644.0,1,5.7,0,,,
EST-2021-0481,2023-S1,Contabilidad,Loja,Urbana,F,23,Soltero/a,Fiscal,Recursos propios,Presencial,4,9.41,6.28,0,6,70.2,31.0,19.4,0,678.0,2,6.9,0,,,
EST-2022-0482,2023-S1,Ciencia de Datos,Guayas,Urbana,F,24,Soltero/a,Particular,Recursos propios,Presencial,1,8.81,9.64,0,4,87.4,0.0,22.3,1,741.0,0,7.3,0,,,
EST-2023-0483,2023-S1,Ciencia de Datos,El Oro,Rural,F,26,Casado/a,Fiscal,Recursos propios,Semi-presencial,1,8.25,6.11,3,4,62.9,0.0,5.9,5,735.0,1,,1,2024-03-01,Academico,2.0
EST-2024-0484,2023-S2,Arquitectura,Pichincha,Urbana,M,21,Soltero/a,Fiscal,Beca parcial,Presencial,2,4.63,10.0,1,6,89.3,0.0,,4,681.0,1,6.1,0,,,
EST-2025-0485,2023-S1,Psicología,Manabí,Urbana,M,26,Soltero/a,Fiscal,Recursos propios,Presencial,3,7.89,,1,4,55.6,0.0,1.2,4,792.0,1,,1,2024-03-22,Academico,3.0
EST-2020-0486,2022-S2,Ingeniería Civil,El Oro,Urbana,M,25,Casado/a,Fiscal,Credito educativo,Semi-presencial,4,8.08,5.84,0,7,85.4,0.0,1.6,3,1062.0,2,7.0,0,,,
EST-2021-0487,2022-S1,Ingeniería Civil,El Oro,Urbana,F,19,Casado/a,Particular,Beca completa,Presencial,3,9.1,5.87,1,5,64.5,0.0,27.2,3,752.0,0,,0,,,
EST-2022-0488,2023-S1,Derecho,Pichincha,Rural,M,23,Soltero/a,Particular,Credito educativo,Presencial,5,8.78,4.54,1,7,72.2,34.0,9.6,1,720.0,4,7.3,1,2024-02-24,Laboral,6.0
EST-2023-0489,2022-S1,Administración de Empresas,Guayas,Urbana,M,18,Soltero/a,Fiscomisional,Recursos propios,Presencial,2,10.0,5.96,0,8,88.1,0.0,8.6,2,363.0,3,5.1,0,,,
EST-2024-0490,2022-S2,Ingeniería Civil,Pichincha,Urbana,F,20,Soltero/a,Fiscal,Beca parcial,Semi-presencial,1,5.62,7.08,1,7,78.9,23.0,,3,551.0,1,9.5,0,,,
EST-2025-0491,2022-S1,Psicología,Chimborazo,Rural,F,25,Soltero/a,Fiscal,Credito educativo,Semi-presencial,2,7.3,6.59,0,8,37.7,0.0,0.5,0,542.0,3,5.6,1,2024-04-16,Economico,3.0
EST-2020-0492,2023-S2,Derecho,Loja,Urbana,M,19,Casado/a,Particular,Beca parcial,Presencial,2,8.43,5.62,0,8,99.5,13.0,35.5,1,235.0,2,9.0,0,,,
EST-2021-0493,2022-S1,Derecho,El Oro,Urbana,F,27,Union libre,Fiscal,Recursos propios,Presencial,6,9.43,8.97,3,7,85.6,40.0,13.0,1,1460.0,3,2.8,0,,,
EST-2022-0494,2022-S2,Arquitectura,Esmeraldas,Urbana,M,19,Soltero/a,Fiscal,Beca parcial,Presencial,2,8.5,7.77,0,5,100.0,0.0,0.5,3,406.0,3,,0,,,
EST-2023-0495,2023-S1,Arquitectura,Chimborazo,Rural,M,21,Soltero/a,Fiscal,Recursos propios,Presencial,4,7.75,,0,4,66.0,15.0,3.2,0,349.0,1,9.8,1,2024-07-08,Economico,4.0
EST-2024-0496,2023-S2,Administración de Empresas,Imbabura,Rural,F,25,Soltero/a,Fiscal,Recursos propios,Semi-presencial,6,6.42,6.06,0,4,71.9,0.0,8.8,3,418.0,4,6.1,0,,,
EST-2025-0497,2023-S1,Medicina,Guayas,Rural,M,26,Soltero/a,Fiscomisional,Beca completa,Presencial,3,5.98,6.02,1,5,89.4,15.0,11.0,4,363.0,3,4.7,0,,,
EST-2020-0498,2023-S1,Administración de Empresas,Azuay,Urbana,F,21,Union libre,Particular,Beca completa,Presencial,6,8.55,9.56,2,5,100.0,0.0,6.9,0,433.0,5,5.9,0,,,
EST-2021-0499,2022-S2,Contabilidad,Pichincha,Urbana,F,17,Soltero/a,Fiscal,Beca completa,Presencial,5,6.41,6.75,1,4,78.4,0.0,21.2,0,934.0,3,5.9,0,,,
EST-2022-0500,2022-S1,Administración de Empresas,Loja,Urbana,F,22,Union libre,Fiscal,Recursos propios,Presencial,4,9.56,4.18,1,5,63.9,0.0,5.3,1,879.0,5,,0,,,
EST-2023-0501,2022-S2,Psicología,Manabí,Urbana,F,19,Soltero/a,Fiscal,Recursos propios,Presencial,4,7.54,6.36,0,8,46.7,0.0,11.7,1,391.0,0,2.3,1,2024-02-13,Academico,4.0
EST-2024-0502,2023-S2,Ciencia de Datos,Manabí,Rural,M,19,Casado/a,Fiscal,Beca parcial,Presencial,5,8.4,,1,5,83.6,34.0,0.6,1,458.0,3,5.8,1,2024-01-12,Personal,6.0
EST-2025-0503,2022-S2,Arquitectura,Esmeraldas,Rural,F,25,Casado/a,Particular,Credito educativo,Presencial,3,6.66,7.4,4,5,63.7,30.0,13.7,0,947.0,4,6.1,1,2024-03-12,Economico,4.0
EST-2020-0504,2022-S2,Arquitectura,Manabí,Urbana,M,26,Soltero/a,Fiscal,Beca completa,Presencial,3,6.74,6.69,0,4,83.7,29.0,5.5,0,791.0,0,7.3,0,,,
EST-2021-0505,2023-S1,Medicina,Esmeraldas,Urbana,M,20,Soltero/a,Fiscal,Beca parcial,Presencial,1,9.06,6.66,1,6,73.4,0.0,8.5,6,1221.0,4,6.9,0,,,
EST-2022-0506,2022-S2,Medicina,Pichincha,Urbana,M,20,Soltero/a,Particular,Recursos propios,Semi-presencial,1,7.17,5.55,1,6,96.7,21.0,2.8,4,578.0,5,5.3,0,,,
EST-2023-0507,2023-S1,Ciencia de Datos,Imbabura,Rural,F,20,Soltero/a,Fiscal,Beca parcial,Presencial,4,6.56,7.67,0,8,88.7,0.0,15.7,2,430.0,0,6.0,0,,,
EST-2024-0508,2023-S1,Arquitectura,Pichincha,Rural,M,23,Casado/a,Particular,Beca parcial,Semi-presencial,4,8.26,7.1,0,4,97.0,40.0,35.3,0,545.0,1,10.0,0,,,
EST-2025-0509,2022-S1,Ingeniería Civil,Imbabura,Urbana,M,20,Soltero/a,Fiscal,Recursos propios,Presencial,5,6.44,,0,7,95.8,0.0,9.1,1,398.0,5,6.5,0,,,
EST-2020-0510,2023-S1,Ingeniería Civil,Manabí,Urbana,M,26,Soltero/a,Fiscal,Beca parcial,Presencial,2,8.84,7.65,1,6,85.1,0.0,7.8,2,383.0,4,4.6,0,,,
EST-2021-0511,2022-S2,Psicología,Pichincha,Rural,M,23,Soltero/a,Particular,Beca parcial,Presencial,6,7.3,7.61,3,4,72.6,40.0,4.0,1,1412.0,0,6.9,1,2024-01-16,Economico,7.0
EST-2022-0512,2023-S2,Ciencia de Datos,Pichincha,Rural,F,17,Casado/a,Fiscal,Beca parcial,Semi-presencial,4,8.04,8.18,2,6,74.6,0.0,11.7,3,1191.0,4,,0,,,
EST-2023-0513,2022-S1,Arquitectura,Azuay,Urbana,F,23,Soltero/a,Fiscal,Recursos propios,Semi-presencial,1,6.68,7.84,1,4,91.2,0.0,24.1,0,1045.0,4,,0,,,
EST-2024-0514,2023-S1,Ciencia de Datos,Loja,Urbana,F,19,Soltero/a,Fiscal,Beca parcial,Presencial,4,6.16,7.29,1,7,61.7,19.0,0.5,4,887.0,1,4.4,0,,,
EST-2025-0515,2023-S1,Ingeniería Civil,Azuay,Urbana,M,23,Soltero/a,Fiscal,Recursos propios,Presencial,1,7.92,7.46,1,6,93.9,36.0,20.2,1,662.0,0,5.3,0,,,
EST-2020-0516,2022-S1,Psicología,Imbabura,Urbana,F,27,Soltero/a,Fiscal,Credito educativo,Presencial,2,8.56,7.74,0,5,84.2,0.0,0.8,3,705.0,1,10.0,0,,,
EST-2021-0517,2022-S1,Contabilidad,Loja,Urbana,F,25,Soltero/a,Particular,Credito educativo,Semi-presencial,6,6.88,8.86,0,6,73.7,44.0,17.8,5,457.0,0,7.6,1,2024-08-18,Laboral,7.0
EST-2022-0518,2023-S2,Medicina,Guayas,Urbana,F,17,Union libre,Fiscal,Beca completa,Semi-presencial,3,6.97,6.65,2,5,82.6,0.0,15.1,1,1846.0,5,5.1,0,,,
EST-2023-0519,2023-S1,Medicina,Esmeraldas,Urbana,M,26,Casado/a,Fiscal,Beca parcial,Presencial,2,7.78,,1,6,80.2,0.0,21.0,5,522.0,0,5.8,0,,,
EST-2024-0520,2022-S1,Ingeniería Civil,Manabí,Rural,M,17,Soltero/a,Fiscal,Credito educativo,Semi-presencial,4,6.62,6.84,3,8,84.8,29.0,1.6,3,426.0,5,7.2,0,,,
EST-2025-0521,2022-S1,Ciencia de Datos,Manabí,Urbana,M,26,Soltero/a,Fiscal,Beca parcial,Presencial,5,6.09,,0,5,74.0,33.0,23.4,6,368.0,0,3.4,1,2024-04-02,Economico,5.0
EST-2020-0522,2023-S2,Medicina,Tungurahua,Urbana,F,17,Casado/a,Fiscal,Beca completa,Presencial,5,7.58,5.98,1,7,81.6,23.0,6.1,2,392.0,0,9.4,0,,,
EST-2021-0523,2023-S1,Contabilidad,Tungurahua,Rural,M,19,Casado/a,Particular,Recursos propios,Presencial,3,7.5,6.71,0,6,74.3,0.0,36.8,2,218.0,4,8.5,0,,,
EST-2022-0524,2023-S1,Psicología,Guayas,Urbana,M,18,Soltero/a,Fiscal,Credito educativo,Semi-presencial,1,7.2,5.3,0,5,99.3,0.0,6.7,2,1024.0,3,8.3,0,,,
EST-2023-0525,2022-S2,Derecho,Guayas,Rural,F,20,Casado/a,Particular,Recursos propios,Semi-presencial,3,6.79,8.15,1,7,65.2,35.0,3.5,2,326.0,3,7.2,1,2024-05-17,Economico,4.0
EST-2024-0526,2022-S1,Psicología,Guayas,Rural,M,27,Casado/a,Fiscal,Beca completa,Presencial,3,7.7,7.88,3,4,60.9,20.0,4.5,1,2575.0,0,6.9,1,2024-03-21,Personal,3.0
EST-2025-0527,2022-S1,Psicología,Guayas,Rural,M,17,Soltero/a,Fiscal,Recursos propios,Presencial,6,7.08,6.75,3,7,58.1,12.0,17.5,1,1051.0,0,6.1,1,2024-03-21,Economico,7.0
EST-2020-0528,2022-S2,Derecho,Imbabura,Urbana,F,23,Soltero/a,Fiscal,Beca completa,Presencial,6,9.58,8.22,0,8,91.9,0.0,15.6,2,389.0,3,7.8,0,,,
EST-2021-0529,2022-S1,Contabilidad,Pichincha,Urbana,M,23,Soltero/a,Fiscal,Recursos propios,Semi-presencial,3,7.43,6.01,0,4,95.6,15.0,10.8,5,811.0,1,,0,,,
EST-2022-0530,2023-S2,Ingeniería Civil,Tungurahua,Rural,F,18,Soltero/a,Particular,Beca parcial,Presencial,5,8.12,7.09,1,7,91.4,36.0,3.7,2,1023.0,3,7.2,0,,,
EST-2023-0531,2023-S2,Derecho,Azuay,Urbana,F,22,Soltero/a,Particular,Recursos propios,Presencial,2,7.37,5.73,2,6,96.4,32.0,12.9,0,244.0,5,4.9,0,,,
EST-2024-0532,2023-S2,Contabilidad,Loja,Rural,M,20,Soltero/a,Particular,Recursos propios,Presencial,4,9.01,9.71,1,4,71.4,0.0,90.5,1,562.0,3,5.7,0,,,
EST-2025-0533,2022-S2,Psicología,Guayas,Urbana,F,26,Soltero/a,Fiscomisional,Credito educativo,Presencial,2,8.04,6.12,2,8,95.3,22.0,6.0,1,307.0,2,6.7,0,,,
EST-2020-0534,2023-S2,Ciencia de Datos,El Oro,Urbana,F,20,Soltero/a,Fiscal,Recursos propios,Presencial,1,8.21,4.84,2,6,56.8,41.0,10.4,2,263.0,1,5.8,1,2024-05-03,Economico,1.0
EST-2021-0535,2022-S1,Derecho,Imbabura,Urbana,F,20,Soltero/a,Fiscal,Credito educativo,Semi-presencial,2,8.36,8.46,1,8,77.9,35.0,48.5,5,628.0,4,7.9,0,,,
EST-2022-0536,2023-S1,Administración de Empresas,Esmeraldas,Urbana,F,19,Soltero/a,Particular,Recursos propios,Presencial,5,8.67,8.01,3,7,76.4,11.0,37.5,2,367.0,0,7.5,0,,,
EST-2023-0537,2023-S1,Medicina,Tungurahua,Urbana,M,21,Soltero/a,Fiscal,Credito educativo,Semi-presencial,1,8.36,7.44,1,7,75.3,0.0,18.0,2,958.0,4,10.0,0,,,
EST-2024-0538,2022-S1,Arquitectura,El Oro,Rural,F,18,Casado/a,Fiscal,Recursos propios,Presencial,3,8.47,5.54,2,8,81.3,0.0,16.3,2,769.0,4,6.0,0,,,
EST-2025-0539,2023-S2,Arquitectura,Pichincha,Urbana,F,22,Soltero/a,Particular,Recursos propios,Presencial,3,5.42,7.59,1,7,59.3,14.0,6.6,4,562.0,3,5.8,0,,,
EST-2020-0540,2023-S2,Ingeniería Civil,Pichincha,Rural,M,21,Soltero/a,Fiscal,Beca completa,Presencial,4,6.92,8.68,1,7,79.8,0.0,18.6,1,450.0,3,5.9,0,,,
EST-2021-0541,2023-S1,Contabilidad,Manabí,Urbana,F,24,Soltero/a,Fiscal,Recursos propios,Semi-presencial,4,6.95,7.5,1,5,98.5,23.0,24.5,1,804.0,0,8.4,0,,,
